2025-08-29T00:00:27.190+05:30  INFO 8880 --- [frauddetector] [MessageBroker-8] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:00:57.259+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transaction fucniton ran successfully :
2025-08-29T00:00:57.270+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction marked as fraud: c2ceaae7-c415-4eb9-9a91-0ede9d9e901b
2025-08-29T00:00:57.271+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction evaluated for fraud: c2ceaae7-c415-4eb9-9a91-0ede9d9e901b
2025-08-29T00:01:27.189+05:30  INFO 8880 --- [frauddetector] [MessageBroker-8] c.e.demo.service.TransactionProducer     : Transaction sent to topic transactions
2025-08-29T00:01:27.208+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? New transaction detected: Document{{_id=68b0a07f572404d2ec23ccb8, transactionId=9f213feb-efb7-42df-9997-0d51b62c1afc, userId=user_4, amount=110.70154344725445, currency=EUR, timestamp=Fri Aug 29 00:01:27 IST 2025, merchant=WALMART, category=RETAIL, isFraud=false, embedding=[-0.02219051495194435, 0.027496034279465675, -0.025603417307138443, -0.05556273087859154, -0.04906969517469406, 0.004920784384012222, 0.08769912272691727, -0.0031635574996471405, -0.008442020043730736, -0.014657439664006233, 0.03297162428498268, -0.03955555707216263, -0.030247844755649567, -0.10507455468177795, 0.00812795665115118, 0.002303363522514701, -0.03215346112847328, -0.04732496663928032, -0.017242420464754105, -0.040851905941963196, 0.02243831381201744, -0.03655841574072838, -0.06897309422492981, 0.014624485746026039, -0.09223629534244537, -0.07529962807893753, -0.013778535649180412, 0.005382772069424391, -0.026528948917984962, -0.011041847988963127, 0.006342204753309488, -0.005728674121201038, 0.10084617882966995, 0.03715558722615242, 0.058714840561151505, -0.04631676897406578, 0.022321274504065514, -0.05677839741110802, -0.02178419940173626, 0.059075258672237396, 0.03143393620848656, -0.012781068682670593, -0.029007747769355774, -0.04541901871562004, -0.035827673971652985, 0.029075898230075836, -0.0450051948428154, 0.035678330808877945, 0.025411458685994148, 0.09620916098356247, 0.005304576363414526, 0.09535682946443558, 0.0188301894813776, -0.04011228680610657, 0.04545854032039642, 0.05646229162812233, 0.019108502194285393, 0.010386555455625057, 0.02921740896999836, 0.0055869342759251595, 0.06163056194782257, -0.060507845133543015, -0.06264882534742355, -0.007996746338903904, -0.012148473411798477, -0.0018631982384249568, -0.03210608661174774, -0.07170458883047104, -0.001034424756653607, -0.07717382162809372, -0.03606662526726723, 0.034492041915655136, -0.03525678813457489, -0.02714611403644085, -0.030224885791540146, -0.07530736923217773, -0.033165182918310165, -0.07758031785488129, 0.01886885240674019, 0.09848178178071976, -0.06119602918624878, -0.05059634894132614, -0.05014166608452797, -0.039580103009939194, -0.0839262306690216, -0.03941120579838753, 0.08582168817520142, -0.04899713769555092, 0.0131345484405756, -0.03298204019665718, 0.06095340847969055, 0.0450190007686615, -0.0570836141705513, -0.0040155271999537945, -0.12568093836307526, -0.003703962778672576, 0.08758816123008728, -0.014460881240665913, -0.03490464389324188, 0.06214785575866699, 0.06855899840593338, 0.052412498742341995, 0.05304087698459625, -0.037315092980861664, -0.05299868434667587, -6.357247475534678E-4, -0.057976193726062775, 0.09570854902267456, -0.03551410883665085, -0.006962754763662815, -0.03699955716729164, -0.032555148005485535, -0.06423252820968628, 0.028736157342791557, 0.07790958881378174, 0.01167589332908392, -0.018917858600616455, -0.010643006302416325, 0.0324171744287014, 0.012921785935759544, 0.07921415567398071, 0.04298768192529678, 0.010321524925529957, 0.018016058951616287, -0.11640538275241852, -0.0411493293941021, 0.0606718584895134, 3.441391220462745E-33, -0.0379633754491806, 0.04185834899544716, 0.04224411025643349, -0.034919373691082, -0.0011733908904716372, 0.059004973620176315, -0.009815970435738564, -0.017772771418094635, -0.012784518301486969, 0.011228622868657112, -0.027852945029735565, 0.029859062284231186, 1.4371992438100278E-4, 0.03303563594818115, -0.06665316969156265, 0.012934993952512741, 0.024639230221509933, 0.01133341621607542, -0.011279512196779251, 0.05232255533337593, -0.0126162339001894, -0.018090687692165375, -0.03063667006790638, 0.034258272498846054, -0.05832590162754059, 0.10877774655818939, -0.016117317602038383, 0.004373942967504263, 0.1414649337530136, 0.03223372995853424, 0.04224546626210213, -0.035414353013038635, -0.005822180304676294, 0.02779310755431652, -0.03152935951948166, -0.006649440620094538, 0.011996157467365265, -0.043079618364572525, -0.07854721695184708, -0.08997239917516708, 0.008553958497941494, 0.008653979748487473, 0.038820236921310425, 0.02278069406747818, -0.013786360621452332, -0.00671622809022665, 0.08731896430253983, 0.03402865678071976, 0.08010538667440414, 0.11791568249464035, -0.113057941198349, 0.035920269787311554, -0.06695526093244553, 0.016337139531970024, -0.06676015257835388, -0.1255004107952118, -0.01253666914999485, -0.0540158785879612, -0.019545331597328186, -0.03493018448352814, 0.08245474100112915, 0.1362689733505249, -0.03344511240720749, -0.03161749988794327, 0.029071452096104622, -0.18872970342636108, -0.0101158507168293, -0.07485723495483398, 0.02403082884848118, 0.026950396597385406, -0.0016929768025875092, 0.05456547439098358, 0.12552188336849213, 0.0465693362057209, -0.06542640924453735, -0.008351190946996212, -0.03227299079298973, 0.09929367899894714, -0.037488047033548355, 0.03285632282495499, -0.03434164822101593, 0.03815500810742378, 0.013701890595257282, 0.03794435039162636, -0.06159941852092743, 0.07335364073514938, 0.029711972922086716, -0.003183607244864106, 0.02942699007689953, 0.0046183341182768345, -0.04078681394457817, -0.011558315716683865, 0.011340467259287834, 0.02194986119866371, -0.03476569056510925, -7.225125334135311E-33, -0.004837680142372847, -0.024115225300192833, -0.007674695458263159, -0.013690795749425888, 0.04733843728899956, 0.019807657226920128, 0.08833689242601395, 0.016439288854599, -0.019300032407045364, -0.010710064321756363, 0.03601399436593056, -0.009986905381083488, 0.059367191046476364, 0.0015544177731499076, 0.12041205912828445, 0.054897766560316086, 0.0426790714263916, 0.01275722123682499, -0.08876094222068787, -0.05082791671156883, -0.019429778680205345, 0.075141541659832, -0.0705401822924614, 0.04505886510014534, -0.009740117006003857, -0.03708699345588684, 0.12002786248922348, -0.04448934644460678, -0.04785482957959175, -0.02709595486521721, -0.014648021198809147, 0.022674785926938057, -0.041203927248716354, 0.11055096983909607, -0.09485986828804016, -0.1404789686203003, -0.0037285529542714357, 0.08614299446344376, 0.04606190323829651, -0.020126866176724434, -0.0045709554105997086, 0.07643675059080124, 0.0031046802178025246, 0.033240873366594315, -0.03476904332637787, -0.003536416217684746, 0.07132245600223541, -0.09143297374248505, 0.029049674049019814, -0.0029441937804222107, -0.06738749146461487, -0.030643273144960403, 0.0016183219850063324, -0.06442099064588547, -0.0017178059788420796, 0.016387322917580605, 0.04505516216158867, -0.03808121755719185, 0.025232983753085136, -0.04357431083917618, -0.03036663681268692, 0.04270138218998909, 0.051764003932476044, 0.07355638593435287, 0.02022298239171505, -0.0627795085310936, -0.0018264957470819354, -0.06306663155555725, 0.038044776767492294, -0.027778711169958115, 5.276355659589171E-4, 0.0334802120923996, 0.05565949156880379, -0.03827185928821564, -0.0467972606420517, 0.01812893897294998, -0.01610025390982628, 0.010882599279284477, -0.06627605855464935, -0.0048128110356628895, 0.07614851742982864, -0.009798609651625156, 0.07067333906888962, -0.03124096430838108, -0.05085500329732895, -0.0652620941400528, 0.04418420419096947, 0.13064083456993103, 0.018493641167879105, -0.03415899723768234, -0.05790972337126732, 0.04361281543970108, -0.10932568460702896, -0.0935593768954277, -0.06471649557352066, -2.5620497723366498E-8, 0.03311580419540405, 0.014662010595202446, 0.016389818862080574, 0.02129196561872959, 0.06085594743490219, 0.03716840595006943, 0.0268383976072073, 0.03910497575998306, -0.02128555066883564, 0.02935599349439144, 0.013093155808746815, -0.013321843929588795, -0.08867581188678741, 0.01050270814448595, 0.011177736334502697, -0.01943381316959858, -0.06041809543967247, 0.03875533863902092, 0.0140035105869174, 0.003136594779789448, -0.008645260706543922, 0.011012681759893894, -0.020802918821573257, -0.016515089198946953, 0.01271001622080803, 0.08341622352600098, -0.014873087406158447, 0.07381957024335861, -0.06717018038034439, -0.032200947403907776, 0.10420992225408554, 0.048468805849552155, -0.05769694596529007, -0.03499530628323555, 0.042371734976768494, -0.01701570861041546, -0.03783981502056122, 0.052898943424224854, -0.07832162082195282, -0.026033351197838783, 0.0051432265900075436, -0.050358545035123825, -0.04058321192860603, 0.009533500298857689, 0.019916823133826256, -0.025702113285660744, -0.020749837160110474, -0.06043195351958275, 0.03614242374897003, 0.049706391990184784, -0.10697369277477264, -0.09482594579458237, 0.04791634902358055, -0.01809779368340969, -0.004865988623350859, -0.020151972770690918, -0.03374785557389259, -0.030100788921117783, -0.03414948657155037, -0.019759634509682655, 0.08575036376714706, 0.03087746351957321, -0.06528028100728989, 0.017138980329036713], _class=com.example.demo.model.Transaction}}
2025-08-29T00:01:27.212+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionChangeStreamListener  : ? Performing vector search...
2025-08-29T00:01:27.236+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transactions of user x
2025-08-29T00:01:27.260+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : similar transaction fucniton ran successfully :
2025-08-29T00:01:27.270+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction marked as fraud: 9f213feb-efb7-42df-9997-0d51b62c1afc
2025-08-29T00:01:27.270+05:30  INFO 8880 --- [frauddetector] [pool-2-thread-1] c.e.d.s.TransactionVectorSearchService   : Transaction evaluated for fraud: 9f213feb-efb7-42df-9997-0d51b62c1afc
